id,session_id,participant_id,task,t_ms,x,y,page_w,page_h,ts_utc,created_at
6973,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157244,450,320,1280,715,2025-11-29 11:48:36.68+00,2025-11-29 11:51:11.853001+00
6974,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157285,450,320,1280,715,2025-11-29 11:48:36.72+00,2025-11-29 11:51:11.853001+00
6975,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157325,431,315,1280,715,2025-11-29 11:48:36.761+00,2025-11-29 11:51:11.853001+00
6976,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157361,405,311,1280,715,2025-11-29 11:48:36.797+00,2025-11-29 11:51:11.853001+00
6977,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157405,329,311,1280,715,2025-11-29 11:48:36.84+00,2025-11-29 11:51:11.853001+00
6978,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157448,272,312,1280,715,2025-11-29 11:48:36.884+00,2025-11-29 11:51:11.853001+00
6979,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157481,254,306,1280,715,2025-11-29 11:48:36.916+00,2025-11-29 11:51:11.853001+00
6980,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157526,245,304,1280,715,2025-11-29 11:48:36.961+00,2025-11-29 11:51:11.853001+00
6981,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157562,244,304,1280,715,2025-11-29 11:48:36.998+00,2025-11-29 11:51:11.853001+00
6982,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157607,244,303,1280,715,2025-11-29 11:48:37.042+00,2025-11-29 11:51:11.853001+00
6983,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157641,244,303,1280,715,2025-11-29 11:48:37.077+00,2025-11-29 11:51:11.853001+00
6984,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157681,244,301,1280,715,2025-11-29 11:48:37.117+00,2025-11-29 11:51:11.853001+00
6985,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157728,245,300,1280,715,2025-11-29 11:48:37.163+00,2025-11-29 11:51:11.853001+00
6986,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157762,256,294,1280,715,2025-11-29 11:48:37.198+00,2025-11-29 11:51:11.853001+00
6987,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157808,294,280,1280,715,2025-11-29 11:48:37.243+00,2025-11-29 11:51:11.853001+00
6988,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157853,477,254,1280,715,2025-11-29 11:48:37.289+00,2025-11-29 11:51:11.853001+00
6989,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157880,571,254,1280,715,2025-11-29 11:48:37.316+00,2025-11-29 11:51:11.853001+00
6990,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157925,630,259,1280,715,2025-11-29 11:48:37.361+00,2025-11-29 11:51:11.853001+00
6991,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,157963,653,263,1280,715,2025-11-29 11:48:37.399+00,2025-11-29 11:51:11.853001+00
6992,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158007,659,265,1280,715,2025-11-29 11:48:37.442+00,2025-11-29 11:51:11.853001+00
6993,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158044,659,265,1280,715,2025-11-29 11:48:37.48+00,2025-11-29 11:51:11.853001+00
6994,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158080,659,264,1280,715,2025-11-29 11:48:37.516+00,2025-11-29 11:51:11.853001+00
6995,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158124,659,264,1280,715,2025-11-29 11:48:37.56+00,2025-11-29 11:51:11.853001+00
6996,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158165,659,263,1280,715,2025-11-29 11:48:37.6+00,2025-11-29 11:51:11.853001+00
6997,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158206,659,263,1280,715,2025-11-29 11:48:37.641+00,2025-11-29 11:51:11.853001+00
6998,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158247,658,263,1280,715,2025-11-29 11:48:37.683+00,2025-11-29 11:51:11.853001+00
6999,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158287,658,263,1280,715,2025-11-29 11:48:37.723+00,2025-11-29 11:51:11.853001+00
7000,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158329,658,263,1280,715,2025-11-29 11:48:37.765+00,2025-11-29 11:51:11.853001+00
7001,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158370,658,263,1280,715,2025-11-29 11:48:37.805+00,2025-11-29 11:51:11.853001+00
7002,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158410,658,263,1280,715,2025-11-29 11:48:37.846+00,2025-11-29 11:51:11.853001+00
7003,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158441,658,263,1280,715,2025-11-29 11:48:37.877+00,2025-11-29 11:51:11.853001+00
7004,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158490,658,263,1280,715,2025-11-29 11:48:37.925+00,2025-11-29 11:51:11.853001+00
7005,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158530,658,263,1280,715,2025-11-29 11:48:37.965+00,2025-11-29 11:51:11.853001+00
7006,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158568,658,263,1280,715,2025-11-29 11:48:38.004+00,2025-11-29 11:51:11.853001+00
7007,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158609,658,263,1280,715,2025-11-29 11:48:38.045+00,2025-11-29 11:51:11.853001+00
7008,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158649,658,263,1280,715,2025-11-29 11:48:38.084+00,2025-11-29 11:51:11.853001+00
7009,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158689,658,263,1280,715,2025-11-29 11:48:38.125+00,2025-11-29 11:51:11.853001+00
7010,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158722,658,263,1280,715,2025-11-29 11:48:38.157+00,2025-11-29 11:51:11.853001+00
7011,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158765,658,263,1280,715,2025-11-29 11:48:38.2+00,2025-11-29 11:51:11.853001+00
7012,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158810,658,263,1280,715,2025-11-29 11:48:38.246+00,2025-11-29 11:51:11.853001+00
7013,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158847,658,263,1280,715,2025-11-29 11:48:38.283+00,2025-11-29 11:51:11.853001+00
7014,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158889,658,263,1280,715,2025-11-29 11:48:38.325+00,2025-11-29 11:51:11.853001+00
7015,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158930,658,263,1280,715,2025-11-29 11:48:38.365+00,2025-11-29 11:51:11.853001+00
7016,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,158965,658,263,1280,715,2025-11-29 11:48:38.401+00,2025-11-29 11:51:11.853001+00
7017,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159010,658,263,1280,715,2025-11-29 11:48:38.445+00,2025-11-29 11:51:11.853001+00
7018,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159050,658,263,1280,715,2025-11-29 11:48:38.485+00,2025-11-29 11:51:11.853001+00
7019,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159085,658,263,1280,715,2025-11-29 11:48:38.521+00,2025-11-29 11:51:11.853001+00
7020,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159126,658,263,1280,715,2025-11-29 11:48:38.562+00,2025-11-29 11:51:11.853001+00
7021,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159162,658,263,1280,715,2025-11-29 11:48:38.597+00,2025-11-29 11:51:11.853001+00
7022,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159210,658,263,1280,715,2025-11-29 11:48:38.646+00,2025-11-29 11:51:11.853001+00
7023,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159249,658,263,1280,715,2025-11-29 11:48:38.685+00,2025-11-29 11:51:11.853001+00
7024,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159290,658,263,1280,715,2025-11-29 11:48:38.725+00,2025-11-29 11:51:11.853001+00
7025,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159330,658,263,1280,715,2025-11-29 11:48:38.765+00,2025-11-29 11:51:11.853001+00
7026,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159370,658,263,1280,715,2025-11-29 11:48:38.806+00,2025-11-29 11:51:11.853001+00
7027,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159409,658,263,1280,715,2025-11-29 11:48:38.845+00,2025-11-29 11:51:11.853001+00
7028,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159449,658,263,1280,715,2025-11-29 11:48:38.885+00,2025-11-29 11:51:11.853001+00
7029,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159485,658,263,1280,715,2025-11-29 11:48:38.921+00,2025-11-29 11:51:11.853001+00
7030,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159530,658,263,1280,715,2025-11-29 11:48:38.965+00,2025-11-29 11:51:11.853001+00
7031,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159562,658,263,1280,715,2025-11-29 11:48:38.997+00,2025-11-29 11:51:11.853001+00
7032,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159610,658,263,1280,715,2025-11-29 11:48:39.046+00,2025-11-29 11:51:11.853001+00
7033,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159649,658,263,1280,715,2025-11-29 11:48:39.085+00,2025-11-29 11:51:11.853001+00
7034,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159690,658,263,1280,715,2025-11-29 11:48:39.125+00,2025-11-29 11:51:11.853001+00
7035,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159730,658,263,1280,715,2025-11-29 11:48:39.166+00,2025-11-29 11:51:11.853001+00
7036,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159769,658,263,1280,715,2025-11-29 11:48:39.205+00,2025-11-29 11:51:11.853001+00
7037,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159810,658,263,1280,715,2025-11-29 11:48:39.245+00,2025-11-29 11:51:11.853001+00
7038,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159845,658,263,1280,715,2025-11-29 11:48:39.281+00,2025-11-29 11:51:11.853001+00
7039,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159890,658,263,1280,715,2025-11-29 11:48:39.325+00,2025-11-29 11:51:11.853001+00
7040,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159925,658,263,1280,715,2025-11-29 11:48:39.361+00,2025-11-29 11:51:11.853001+00
7041,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,159970,658,263,1280,715,2025-11-29 11:48:39.405+00,2025-11-29 11:51:11.853001+00
7042,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160005,658,263,1280,715,2025-11-29 11:48:39.441+00,2025-11-29 11:51:11.853001+00
7043,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160049,658,263,1280,715,2025-11-29 11:48:39.485+00,2025-11-29 11:51:11.853001+00
7044,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160090,658,263,1280,715,2025-11-29 11:48:39.525+00,2025-11-29 11:51:12.134782+00
7045,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160130,658,263,1280,715,2025-11-29 11:48:39.566+00,2025-11-29 11:51:12.134782+00
7046,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160169,658,263,1280,715,2025-11-29 11:48:39.605+00,2025-11-29 11:51:12.134782+00
7047,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160209,658,263,1280,715,2025-11-29 11:48:39.645+00,2025-11-29 11:51:12.134782+00
7048,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160250,658,263,1280,715,2025-11-29 11:48:39.685+00,2025-11-29 11:51:12.134782+00
7049,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160288,658,263,1280,715,2025-11-29 11:48:39.724+00,2025-11-29 11:51:12.134782+00
7050,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160329,658,263,1280,715,2025-11-29 11:48:39.765+00,2025-11-29 11:51:12.134782+00
7051,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160369,658,263,1280,715,2025-11-29 11:48:39.805+00,2025-11-29 11:51:12.134782+00
7052,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160409,658,263,1280,715,2025-11-29 11:48:39.845+00,2025-11-29 11:51:12.134782+00
7053,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160450,658,263,1280,715,2025-11-29 11:48:39.885+00,2025-11-29 11:51:12.134782+00
7054,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160490,658,263,1280,715,2025-11-29 11:48:39.926+00,2025-11-29 11:51:12.134782+00
7055,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160525,658,263,1280,715,2025-11-29 11:48:39.961+00,2025-11-29 11:51:12.134782+00
7056,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160569,658,263,1280,715,2025-11-29 11:48:40.005+00,2025-11-29 11:51:12.134782+00
7057,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160606,658,263,1280,715,2025-11-29 11:48:40.042+00,2025-11-29 11:51:12.134782+00
7058,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160650,658,263,1280,715,2025-11-29 11:48:40.085+00,2025-11-29 11:51:12.134782+00
7059,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160690,658,263,1280,715,2025-11-29 11:48:40.126+00,2025-11-29 11:51:12.134782+00
7060,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160729,658,263,1280,715,2025-11-29 11:48:40.165+00,2025-11-29 11:51:12.134782+00
7061,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160770,658,263,1280,715,2025-11-29 11:48:40.205+00,2025-11-29 11:51:12.134782+00
7062,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160810,658,263,1280,715,2025-11-29 11:48:40.245+00,2025-11-29 11:51:12.134782+00
7063,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160850,658,263,1280,715,2025-11-29 11:48:40.286+00,2025-11-29 11:51:12.134782+00
7064,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160889,658,263,1280,715,2025-11-29 11:48:40.325+00,2025-11-29 11:51:12.134782+00
7065,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160930,658,263,1280,715,2025-11-29 11:48:40.365+00,2025-11-29 11:51:12.134782+00
7066,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,160966,658,263,1280,715,2025-11-29 11:48:40.401+00,2025-11-29 11:51:12.134782+00
7067,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161010,658,263,1280,715,2025-11-29 11:48:40.446+00,2025-11-29 11:51:12.134782+00
7068,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161045,658,263,1280,715,2025-11-29 11:48:40.481+00,2025-11-29 11:51:12.134782+00
7069,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161090,658,263,1280,715,2025-11-29 11:48:40.525+00,2025-11-29 11:51:12.134782+00
7070,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161130,658,263,1280,715,2025-11-29 11:48:40.565+00,2025-11-29 11:51:12.134782+00
7071,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161170,658,263,1280,715,2025-11-29 11:48:40.606+00,2025-11-29 11:51:12.134782+00
7072,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161207,658,263,1280,715,2025-11-29 11:48:40.642+00,2025-11-29 11:51:12.134782+00
7073,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161242,658,263,1280,715,2025-11-29 11:48:40.678+00,2025-11-29 11:51:12.134782+00
7074,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161289,658,263,1280,715,2025-11-29 11:48:40.725+00,2025-11-29 11:51:12.134782+00
7075,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161327,658,263,1280,715,2025-11-29 11:48:40.762+00,2025-11-29 11:51:12.134782+00
7076,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161370,658,263,1280,715,2025-11-29 11:48:40.805+00,2025-11-29 11:51:12.134782+00
7077,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161407,658,263,1280,715,2025-11-29 11:48:40.842+00,2025-11-29 11:51:12.134782+00
7078,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161450,658,263,1280,715,2025-11-29 11:48:40.886+00,2025-11-29 11:51:12.134782+00
7079,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161489,658,263,1280,715,2025-11-29 11:48:40.925+00,2025-11-29 11:51:12.134782+00
7080,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161530,658,263,1280,715,2025-11-29 11:48:40.965+00,2025-11-29 11:51:12.134782+00
7081,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161565,658,263,1280,715,2025-11-29 11:48:41.001+00,2025-11-29 11:51:12.134782+00
7082,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161605,658,263,1280,715,2025-11-29 11:48:41.041+00,2025-11-29 11:51:12.134782+00
7083,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161649,658,263,1280,715,2025-11-29 11:48:41.085+00,2025-11-29 11:51:12.134782+00
7084,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161690,658,263,1280,715,2025-11-29 11:48:41.125+00,2025-11-29 11:51:12.134782+00
7085,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161730,658,263,1280,715,2025-11-29 11:48:41.166+00,2025-11-29 11:51:12.134782+00
7086,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161769,658,263,1280,715,2025-11-29 11:48:41.205+00,2025-11-29 11:51:12.134782+00
7087,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161810,658,263,1280,715,2025-11-29 11:48:41.245+00,2025-11-29 11:51:12.134782+00
7088,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161850,658,263,1280,715,2025-11-29 11:48:41.286+00,2025-11-29 11:51:12.134782+00
7089,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161889,658,263,1280,715,2025-11-29 11:48:41.325+00,2025-11-29 11:51:12.134782+00
7090,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161930,658,263,1280,715,2025-11-29 11:48:41.365+00,2025-11-29 11:51:12.134782+00
7091,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,161970,658,263,1280,715,2025-11-29 11:48:41.406+00,2025-11-29 11:51:12.134782+00
7092,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162009,658,263,1280,715,2025-11-29 11:48:41.445+00,2025-11-29 11:51:12.134782+00
7093,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162050,658,263,1280,715,2025-11-29 11:48:41.485+00,2025-11-29 11:51:12.134782+00
7094,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162085,658,263,1280,715,2025-11-29 11:48:41.521+00,2025-11-29 11:51:12.134782+00
7095,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162125,658,263,1280,715,2025-11-29 11:48:41.56+00,2025-11-29 11:51:12.134782+00
7096,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162170,658,263,1280,715,2025-11-29 11:48:41.606+00,2025-11-29 11:51:12.134782+00
7097,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162209,658,263,1280,715,2025-11-29 11:48:41.645+00,2025-11-29 11:51:12.134782+00
7098,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162250,658,263,1280,715,2025-11-29 11:48:41.685+00,2025-11-29 11:51:12.134782+00
7099,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162290,658,263,1280,715,2025-11-29 11:48:41.725+00,2025-11-29 11:51:12.134782+00
7100,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162329,658,263,1280,715,2025-11-29 11:48:41.764+00,2025-11-29 11:51:12.134782+00
7101,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162370,658,263,1280,715,2025-11-29 11:48:41.806+00,2025-11-29 11:51:12.134782+00
7102,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162406,658,263,1280,715,2025-11-29 11:48:41.841+00,2025-11-29 11:51:12.134782+00
7103,05764de8-c886-4fe9-bcaf-313de86f3c97,51381787-c3a4-4a69-a44d-0750124ee2ad,task-2,162450,658,263,1280,715,2025-11-29 11:48:41.886+00,2025-11-29 11:51:12.134782+00
